Sales ID,Sales Date,Customer Name,Gender,Stores,Sales Reps,Product,Category,Qty,Trans.Types,Price,Cost,Total Sales,COGS,Gross Profit,Week days
ID183,31-07-2020,Lala R Denran,Male,Harrison,Winner Sanda,Trainers Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Fri
ID184,01-06-2020,Elsie S Deprz,Male,Holbrook,Peter Pan,Wellington Boots,Women Bag,1,Sales,6700,5000,6700,5000,1700,Mon
ID185,02-06-2020,Verla H Conrreras,Male,Freeport,Farida Ibrahim,Flip Flops,Women Bag,2,Sales,6700,5001,13400,10002,3398,Tue
ID186,01-06-2020,America V Lobrl,Male,Freeport,Farida Ibrahim,Mules,Female Bag,2,Sales,6700,5002,13400,10004,3396,Mon
ID187,02-06-2020,Walter R Sedron,Male,Garden City,Felex Ada,Loafers,Women Bag,1,Sales,22000,20000,22000,20000,2000,Tue
ID188,03-06-2020,Margarito M Oxerdine,Male,Harrison,Winner Sanda,Gladiator sandals,Women Bag,1,Returned,11000,10000,11000,10000,1000,Wed
ID189,04-06-2020,Arnoldo D Mckren,Male,Holbrook,Peter Pan,Trainers Men,Men Shoes,1,Sales,8500,7600,8500,7600,900,Thu
ID190,05-06-2020,Kieth D Casrelli,Male,Freeport,Farida Ibrahim,Trainers Women,Women Bag,2,Returned,8500,7600,17000,15200,1800,Fri
ID191,06-06-2020,Ngoc P Pogre,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,3,Sales,13200,12000,39600,36000,3600,Sat
ID192,07-06-2020,Delana I Selrridge,Female,Garden City,Felex Ada,Court Shoes,Women Bag,2,Sales,22000,20000,44000,40000,4000,Sun
ID193,08-06-2020,Liane U Grarton,Female,Harrison,Winner Sanda,Gladiator sandals,Women Bag,2,Sales,7700,7000,15400,14000,1400,Mon
ID194,09-06-2020,Vikki N Lezrma,Female,Holbrook,Peter Pan,Trainers Men,Men Shoes,3,Sales,22000,20000,66000,60000,6000,Tue
ID195,10-06-2020,Allyn O Farrior,Male,Freeport,Farida Ibrahim,Trainers Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Wed
ID196,11-06-2020,Glady Q Kumr,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,2,Sales,19800,18000,39600,36000,3600,Thu
ID197,12-06-2020,Oscar R Bovre,Male,Garden City,Felex Ada,Foot Ball Boots Women,Women Bag,2,Sales,9950,9000,19900,18000,1900,Fri
ID198,13-06-2020,Valene Z Woormansee,Male,Harrison,Winner Sanda,Leader Hand Bag White,Female Bag,2,Sales,7700,7000,15400,14000,1400,Sat
ID199,14-06-2020,Richard C Truran,Female,Holbrook,Peter Pan,Leader Hand Bag Black,Female Bag,4,Sales,11000,10000,44000,40000,4000,Sun
ID200,15-06-2020,Luigi G Lemro,Male,Freeport,Farida Ibrahim,Bag Pack,Male Bags,1,Sales,13200,12000,13200,12000,1200,Mon
ID201,16-06-2020,Isaiah G Parrish,Male,Freeport,Farida Ibrahim,Foot Ball Boots Men,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Tue
ID202,17-06-2020,Scott D Torrey,Male,Garden City,Felex Ada,Canvas Shoes,Men Shoes,2,Sales,7700,7000,15400,14000,1400,Wed
ID203,18-06-2020,Shirl M Carrballo,Male,Harrison,Winner Sanda,Wellington Boots,Women Bag,4,Sales,11000,10000,44000,40000,4000,Thu
ID204,19-06-2020,Robin Z Sterart,Male,Holbrook,Peter Pan,Flip Flops,Women Bag,1,Sales,13200,12000,13200,12000,1200,Fri
ID205,20-06-2020,Shasta P Depry,Male,Holbrook,Peter Pan,Mules,Female Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID206,21-06-2020,Jorge R Cogrlan,Male,Holbrook,Peter Pan,Loafers,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID207,22-06-2020,Myles G Strrm,Male,Holbrook,Peter Pan,Gladiator sandals,Women Bag,1,Sales,11000,10000,11000,10000,1000,Mon
ID208,23-06-2020,Herlinda U Negron,Male,Holbrook,Peter Pan,Trainers Men,Men Shoes,1,Sales,7700,7000,7700,7000,700,Tue
ID209,24-06-2020,Debbie C Liprey,Male,Holbrook,Peter Pan,Trainers Women,Women Bag,2,Sales,9950,9000,19900,18000,1900,Wed
ID210,25-06-2020,Jenell S Saurrs,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,19800,18000,39600,36000,3600,Thu
ID211,26-06-2020,Leda Y Fabre,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,1,Sales,44000,40000,44000,40000,4000,Fri
ID212,27-06-2020,,Male,Holbrook,Peter Pan,Brogues,Women Bag,1,Sales,22000,20000,22000,20000,2000,Sat
ID213,28-06-2020,Gerry D Woorery,Female,Holbrook,Peter Pan,Shoe Bag,Female Bag,2,Sales,13000,12000,26000,24000,2000,Sun
ID214,29-06-2020,Berna Z Storler,Female,Holbrook,Peter Pan,Heels,Women Bag,2,Sales,6700,5000,13400,10000,3400,Mon
ID215,30-06-2020,Adam B Katrer,Female,Holbrook,Peter Pan,Calf Boots Men,Men Shoes,1,Sales,6700,5001,6700,5001,1699,Tue
ID216,01-07-2020,Kellee L Grarelle,Male,Holbrook,Peter Pan,Foot Ball Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Wed
ID217,02-07-2020,Shavon K Wesrott,Male,Garden City,Felex Ada,Leader Hand Bag White,Female Bag,2,Sales,6700,5000,13400,10000,3400,Thu
ID218,03-07-2020,Rozanne N Mierke,Male,Harrison,Winner Sanda,Leader Hand Bag Black,Female Bag,2,Sales,6700,5001,13400,10002,3398,Fri
ID219,04-07-2020,Randee O Casrity,Male,Holbrook,Peter Pan,Bag Pack,Male Bags,1,Sales,6700,5002,6700,5002,1698,Sat
ID220,05-07-2020,Shemika D Porrerfield,Female,Freeport,Farida Ibrahim,Foot Ball Boots Men,Men Shoes,1,Sales,6700,5000,6700,5000,1700,Sun
ID221,06-07-2020,Donte H Grarger,Male,Freeport,Farida Ibrahim,Canvas Shoes,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Mon
ID222,07-07-2020,Ahmed I Strrpe,Male,Garden City,Felex Ada,Wellington Boots,Women Bag,2,Sales,6700,5002,13400,10004,3396,Tue
ID223,08-07-2020,Boris A Mccrwn,Male,Harrison,Winner Sanda,Flip Flops,Women Bag,1,Sales,22000,20000,22000,20000,2000,Wed
ID224,09-07-2020,Omer H Mourtrie,Male,Holbrook,Peter Pan,Mules,Female Bag,1,Returned,11000,10000,11000,10000,1000,Thu
ID225,10-07-2020,Hiram K Storely,Male,Freeport,Farida Ibrahim,Loafers,Women Bag,1,Sales,8500,7600,8500,7600,900,Fri
ID226,11-07-2020,Deanna P Scorgin,Male,Freeport,Farida Ibrahim,Gladiator sandals,Women Bag,2,Returned,8500,7600,17000,15200,1800,Sat
ID227,12-07-2020,Maris S Brirgs,Male,Garden City,Felex Ada,Trainers Men,Men Shoes,3,Sales,13200,12000,39600,36000,3600,Sun
ID228,13-07-2020,Lona T Colrar,Male,Harrison,Winner Sanda,Trainers Women,Women Bag,2,Sales,22000,20000,44000,40000,4000,Mon
ID229,14-07-2020,Eldridge M Benringfield,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID230,15-07-2020,Jimmie A Rorre,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,3,Sales,22000,20000,66000,60000,6000,Wed
ID231,16-07-2020,Rachelle M Burrhead,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,1,Sales,44000,40000,44000,40000,4000,Thu
ID232,17-07-2020,Miguel P Karr,Male,Garden City,Felex Ada,Shoe Bag,Female Bag,2,Sales,19800,18000,39600,36000,3600,Fri
ID233,18-07-2020,Raye T Wilrmon,Male,Harrison,Winner Sanda,Heels,Women Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID234,19-07-2020,Christi H Amarer,Female,Holbrook,Peter Pan,Calf Boots Men,Men Shoes,2,Sales,7700,7000,15400,14000,1400,Sun
ID235,20-07-2020,Liberty A Shrryer,Female,Freeport,Farida Ibrahim,Gladiator sandals,Women Bag,4,Sales,11000,10000,44000,40000,4000,Mon
ID236,21-07-2020,Zack H Mumrw,Female,Freeport,Farida Ibrahim,Trainers Men,Men Shoes,1,Sales,13200,12000,13200,12000,1200,Tue
ID237,22-07-2020,Blanch Y Mysriwiec,Male,Garden City,Felex Ada,Trainers Women,Women Bag,2,Sales,9950,9000,19900,18000,1900,Wed
ID238,23-07-2020,Tammy Z Lorrntz,Male,Harrison,Winner Sanda,Bag Pack,Male Bags,2,Sales,7700,7000,15400,14000,1400,Thu
ID239,24-07-2020,Maximina K Frares,Male,Holbrook,Peter Pan,Foot Ball Boots Men,Men Shoes,4,Sales,11000,10000,44000,40000,4000,Fri
ID240,25-07-2020,Kiara G Abrrhamson,Male,Freeport,Farida Ibrahim,Canvas Shoes,Men Shoes,1,Sales,13200,12000,13200,12000,1200,Sat
ID241,26-07-2020,Retha G Neary,Female,Freeport,Farida Ibrahim,Wellington Boots,Women Bag,2,Sales,9950,9000,19900,18000,1900,Sun
ID242,27-07-2020,Andre Q Maxrn,Male,Garden City,Felex Ada,Flip Flops,Women Bag,2,Sales,7700,7000,15400,14000,1400,Mon
ID243,28-07-2020,Vern T Lomrli,Male,Harrison,Winner Sanda,Mules,Female Bag,1,Sales,11000,10000,11000,10000,1000,Tue
ID244,29-07-2020,Erin K Stcrair,Male,Holbrook,Peter Pan,Loafers,Women Bag,1,Sales,7700,7000,7700,7000,700,Wed
ID245,01-06-2020,Detra D Rymrr,Male,Freeport,Farida Ibrahim,Gladiator sandals,Women Bag,2,Sales,9950,9000,19900,18000,1900,Mon
ID246,02-06-2020,Doug B Sourhwick,Male,Freeport,Farida Ibrahim,Trainers Men,Men Shoes,2,Sales,19800,18000,39600,36000,3600,Tue
ID247,03-06-2020,Gia M Casrs,Male,Garden City,Felex Ada,Trainers Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Wed
ID248,04-06-2020,Emeline I Ricrer,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,1,Sales,22000,20000,22000,20000,2000,Thu
ID249,05-06-2020,Richard J Fetrer,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,2,Sales,13000,12000,26000,24000,2000,Fri
ID250,06-06-2020,Rick Y Haerner,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,6700,5000,13400,10000,3400,Sat
ID251,07-06-2020,Shannon J Forre,Male,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,1,Sales,6700,5001,6700,5001,1699,Sun
ID252,08-06-2020,Gabriel E Pearsall,Male,Garden City,Felex Ada,Heels,Women Bag,1,Sales,6700,5002,6700,5002,1698,Mon
ID253,09-06-2020,Geri M Tutrill,Male,Harrison,Winner Sanda,Calf Boots Men,Men Shoes,2,Sales,6700,5000,13400,10000,3400,Tue
ID254,10-06-2020,Lauren R Henressy,Male,Holbrook,Peter Pan,Foot Ball Boots Women,Women Bag,2,Sales,6700,5001,13400,10002,3398,Wed
ID255,11-06-2020,Monty C Hugres,Female,Freeport,Farida Ibrahim,Leader Hand Bag White,Female Bag,1,Sales,6700,5002,6700,5002,1698,Thu
ID256,12-06-2020,Bryant L Kinrman,Female,Freeport,Farida Ibrahim,Leader Hand Bag Black,Female Bag,1,Sales,6700,5000,6700,5000,1700,Fri
ID257,13-06-2020,Giovanna M Clirt,Female,Garden City,Felex Ada,Bag Pack,Male Bags,2,Sales,6700,5001,13400,10002,3398,Sat
ID258,14-06-2020,Tracie J Winrbarger,Male,Harrison,Winner Sanda,Foot Ball Boots Men,Men Shoes,2,Sales,6700,5002,13400,10004,3396,Sun
ID259,15-06-2020,Narcisa C Rayrurn,Male,Holbrook,Peter Pan,Canvas Shoes,Men Shoes,1,Sales,22000,20000,22000,20000,2000,Mon
ID260,16-06-2020,Almeda M Dunrord,Male,Freeport,Farida Ibrahim,Wellington Boots,Women Bag,1,Returned,11000,10000,11000,10000,1000,Tue
ID261,17-06-2020,Melida R Corre,Male,Freeport,Farida Ibrahim,Flip Flops,Women Bag,1,Sales,8500,7600,8500,7600,900,Wed
ID262,18-06-2020,Armando H Searorn,Female,Garden City,Felex Ada,Mules,Female Bag,2,Returned,8500,7600,17000,15200,1800,Thu
ID263,19-06-2020,Efrain L Wasr,Male,Harrison,Winner Sanda,Loafers,Women Bag,3,Sales,13200,12000,39600,36000,3600,Fri
ID264,20-06-2020,Edra M Gutrrie,Male,Holbrook,Peter Pan,Gladiator sandals,Women Bag,2,Sales,22000,20000,44000,40000,4000,Sat
ID265,21-06-2020,Harland S Renrhaw,Male,Freeport,Farida Ibrahim,Trainers Men,Men Shoes,2,Sales,7700,7000,15400,14000,1400,Sun
ID266,22-06-2020,Leroy H Styron,Male,Freeport,Farida Ibrahim,Trainers Women,Women Bag,3,Sales,22000,20000,66000,60000,6000,Mon
ID267,23-06-2020,Maryln H Sprrngfield,Male,Garden City,Felex Ada,Military Boots Women,Women Bag,1,Sales,44000,40000,44000,40000,4000,Tue
ID268,24-06-2020,Elenora S Whirehill,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,2,Sales,19800,18000,39600,36000,3600,Wed
ID269,25-06-2020,,Male,Holbrook,Peter Pan,Brogues,Women Bag,2,Sales,9950,9000,19900,18000,1900,Thu
ID270,26-06-2020,Dorethea U Engram,Male,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,2,Sales,7700,7000,15400,14000,1400,Fri
ID271,27-06-2020,Anibal F Pierer,Male,Freeport,Farida Ibrahim,Heels,Women Bag,4,Sales,11000,10000,44000,40000,4000,Sat
ID272,28-06-2020,Ula W Harrl,Male,Garden City,Felex Ada,Calf Boots Men,Men Shoes,1,Sales,13200,12000,13200,12000,1200,Sun
ID273,29-06-2020,,Male,Harrison,Winner Sanda,Foot Ball Boots Women,Women Bag,2,Sales,9950,9000,19900,18000,1900,Mon
ID274,30-06-2020,Brent U Perrman,Male,Holbrook,Peter Pan,Leader Hand Bag White,Female Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID275,01-07-2020,Eveline B Strrcker,Male,Freeport,Farida Ibrahim,Leader Hand Bag Black,Female Bag,4,Sales,11000,10000,44000,40000,4000,Wed
ID276,02-07-2020,Keila A Lucrs,Female,Freeport,Farida Ibrahim,Bag Pack,Male Bags,1,Sales,13200,12000,13200,12000,1200,Thu
ID277,03-07-2020,Aliza X Samrons,Female,Garden City,Felex Ada,Foot Ball Boots Men,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Fri
ID278,04-07-2020,Bennie E Manrredi,Female,Harrison,Winner Sanda,Canvas Shoes,Men Shoes,2,Sales,7700,7000,15400,14000,1400,Sat
ID279,05-07-2020,Lucinda Z Borron,Male,Holbrook,Peter Pan,Wellington Boots,Women Bag,1,Sales,11000,10000,11000,10000,1000,Sun
ID280,06-07-2020,Keila F Lofrand,Male,Freeport,Farida Ibrahim,Flip Flops,Women Bag,1,Sales,7700,7000,7700,7000,700,Mon
ID281,07-07-2020,Royce K Goorwyn,Male,Freeport,Farida Ibrahim,Mules,Female Bag,2,Sales,9950,9000,19900,18000,1900,Tue
ID282,08-07-2020,Rickey I Delr,Male,Garden City,Felex Ada,Loafers,Women Bag,2,Sales,19800,18000,39600,36000,3600,Wed
ID283,09-07-2020,Delsie R Tenrison,Female,Harrison,Winner Sanda,Gladiator sandals,Women Bag,1,Sales,44000,40000,44000,40000,4000,Thu
ID284,10-07-2020,Jayme B Shirer,Male,Holbrook,Peter Pan,Trainers Men,Men Shoes,1,Sales,22000,20000,22000,20000,2000,Fri
ID285,11-07-2020,Gilbert M Wolrgram,Male,Freeport,Farida Ibrahim,Trainers Women,Women Bag,2,Sales,13000,12000,26000,24000,2000,Sat
ID286,12-07-2020,Isabella X Rusrell,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,6700,5000,13400,10000,3400,Sun
ID287,13-07-2020,Rueben X Pidreon,Male,Garden City,Felex Ada,Court Shoes,Women Bag,1,Sales,6700,5001,6700,5001,1699,Mon
ID288,14-07-2020,Raymond U Flarin,Male,Harrison,Winner Sanda,Brogues,Women Bag,1,Sales,6700,5002,6700,5002,1698,Tue
ID289,15-07-2020,Larry K Masr,Male,Holbrook,Peter Pan,Shoe Bag,Female Bag,2,Sales,6700,5000,13400,10000,3400,Wed
ID290,16-07-2020,Nicolle A Crorhers,Male,Freeport,Farida Ibrahim,Heels,Women Bag,2,Sales,6700,5001,13400,10002,3398,Thu
ID291,17-07-2020,Gustavo F Roure,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,1,Sales,6700,5002,6700,5002,1698,Fri
ID292,18-07-2020,Victoria H Musron,Male,Garden City,Felex Ada,Foot Ball Boots Women,Women Bag,1,Sales,6700,5000,6700,5000,1700,Sat
ID293,19-07-2020,Dawne Y Garrner,Male,Harrison,Winner Sanda,Leader Hand Bag White,Female Bag,2,Sales,6700,5001,13400,10002,3398,Sun
ID294,20-07-2020,Newton L Crorartie,Male,Holbrook,Peter Pan,Leader Hand Bag Black,Female Bag,2,Sales,6700,5002,13400,10004,3396,Mon
ID295,21-07-2020,Doria Z Crorse,Male,Freeport,Farida Ibrahim,Bag Pack,Male Bags,1,Sales,22000,20000,22000,20000,2000,Tue
ID296,22-07-2020,,Male,Freeport,Farida Ibrahim,Foot Ball Boots Men,Men Shoes,1,Returned,11000,10000,11000,10000,1000,Wed
ID297,23-07-2020,Audrea K Paprneau,Female,Garden City,Felex Ada,Canvas Shoes,Men Shoes,1,Sales,8500,7600,8500,7600,900,Thu
ID298,24-07-2020,Rhett H Goore,Female,Harrison,Winner Sanda,Wellington Boots,Women Bag,2,Returned,8500,7600,17000,15200,1800,Fri
ID299,25-07-2020,Royal U Okerfe,Female,Holbrook,Peter Pan,Flip Flops,Women Bag,3,Sales,13200,12000,39600,36000,3600,Sat
ID300,26-07-2020,Keith Q Ofarrell,Male,Freeport,Farida Ibrahim,Mules,Female Bag,2,Sales,22000,20000,44000,40000,4000,Sun
ID301,27-07-2020,Exie C Brarham,Male,Freeport,Farida Ibrahim,Loafers,Women Bag,2,Sales,7700,7000,15400,14000,1400,Mon
ID302,28-07-2020,George U Clorser,Male,Garden City,Felex Ada,Gladiator sandals,Women Bag,3,Sales,22000,20000,66000,60000,6000,Tue
ID303,29-07-2020,Benny S Brirker,Male,Harrison,Winner Sanda,Trainers Men,Men Shoes,1,Sales,44000,40000,44000,40000,4000,Wed
ID304,30-07-2020,Forrest Q Zelr,Female,Holbrook,Peter Pan,Trainers Women,Women Bag,2,Sales,19800,18000,39600,36000,3600,Thu
ID305,31-07-2020,Audrie X Mccrmmon,Male,Freeport,Farida Ibrahim,Military Boots Women,Women Bag,2,Sales,9950,9000,19900,18000,1900,Fri
ID306,01-06-2020,Marylyn K Ditro,Male,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,7700,7000,15400,14000,1400,Mon
ID307,02-06-2020,Kori J Fairfax,Male,Garden City,Felex Ada,Brogues,Women Bag,4,Sales,11000,10000,44000,40000,4000,Tue
ID308,01-06-2020,Lamar W Estrll,Male,Harrison,Winner Sanda,Shoe Bag,Female Bag,1,Sales,13200,12000,13200,12000,1200,Mon
ID309,02-06-2020,Giuseppe D Chorinard,Male,Holbrook,Peter Pan,Heels,Women Bag,2,Sales,9950,9000,19900,18000,1900,Tue
ID310,03-06-2020,Khalilah A Camro,Male,Freeport,Farida Ibrahim,Calf Boots Men,Men Shoes,2,Sales,7700,7000,15400,14000,1400,Wed
ID311,04-06-2020,Darcel P Burrord,Male,Freeport,Farida Ibrahim,Foot Ball Boots Women,Women Bag,4,Sales,11000,10000,44000,40000,4000,Thu
ID312,05-06-2020,August C Navrrette,Male,Garden City,Felex Ada,Leader Hand Bag White,Female Bag,1,Sales,13200,12000,13200,12000,1200,Fri
ID313,06-06-2020,Lanelle W Berranga,Male,Harrison,Winner Sanda,Leader Hand Bag Black,Female Bag,2,Sales,9950,9000,19900,18000,1900,Sat
ID314,07-06-2020,Allene T Lepr,Male,Holbrook,Peter Pan,Bag Pack,Male Bags,2,Sales,7700,7000,15400,14000,1400,Sun
ID315,08-06-2020,Eladia A Brargs,Male,Freeport,Farida Ibrahim,Foot Ball Boots Men,Men Shoes,1000,Sales,11000,10000,11000000,10000000,1000000,Mon
ID316,09-06-2020,Agnes D Dour,Male,Freeport,Farida Ibrahim,Canvas Shoes,Men Shoes,1,Sales,7700,7000,7700,7000,700,Tue
ID317,10-06-2020,,Male,Garden City,Felex Ada,Wellington Boots,Women Bag,2,Sales,9950,9000,19900,18000,1900,Wed
ID318,11-06-2020,Emery P Sorrells,Female,Harrison,Winner Sanda,Flip Flops,Women Bag,2,Sales,19800,18000,39600,36000,3600,Thu
ID319,12-06-2020,Violet L Ertrl,Female,Holbrook,Peter Pan,Mules,Female Bag,1,Sales,44000,40000,44000,40000,4000,Fri
ID320,13-06-2020,Deeanna E Clurk,Female,Freeport,Farida Ibrahim,Loafers,Women Bag,1,Sales,22000,20000,22000,20000,2000,Sat
ID321,14-06-2020,Morgan K Ratrbun,Male,Freeport,Farida Ibrahim,Gladiator sandals,Women Bag,2,Sales,13000,12000,26000,24000,2000,Sun
ID322,15-06-2020,Julius Q Stork,Male,Garden City,Felex Ada,Trainers Men,Men Shoes,2,Sales,6700,5000,13400,10000,3400,Mon
ID323,16-06-2020,Palmer O Bearer,Male,Harrison,Winner Sanda,Trainers Women,Women Bag,1,Sales,6700,5001,6700,5001,1699,Tue
ID324,17-06-2020,Vincent N Lenron,Male,Holbrook,Peter Pan,Military Boots Women,Women Bag,1,Sales,6700,5002,6700,5002,1698,Wed
ID325,18-06-2020,Alexis D Bonrlli,Female,Freeport,Farida Ibrahim,Court Shoes,Women Bag,2,Sales,6700,5000,13400,10000,3400,Thu
ID326,19-06-2020,Claretta D Winrert,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,6700,5001,13400,10002,3398,Fri
ID327,20-06-2020,Cecily D Hourer,Male,Garden City,Felex Ada,Shoe Bag,Female Bag,1,Sales,6700,5002,6700,5002,1698,Sat
ID328,21-06-2020,Horacio S Salrzar,Male,Harrison,Winner Sanda,Heels,Women Bag,1,Sales,6700,5000,6700,5000,1700,Sun
ID329,22-06-2020,Adelle E Brurner,Male,Holbrook,Peter Pan,Calf Boots Men,Men Shoes,2,Sales,6700,5001,13400,10002,3398,Mon
ID330,23-06-2020,Janessa M Drernen,Male,Freeport,Farida Ibrahim,Foot Ball Boots Women,Women Bag,2,Sales,6700,5002,13400,10004,3396,Tue
ID331,24-06-2020,Ewa B Starles,Male,Freeport,Farida Ibrahim,Leader Hand Bag White,Female Bag,1,Sales,22000,20000,22000,20000,2000,Wed
ID332,25-06-2020,Holley M Catrcart,Male,Garden City,Felex Ada,Leader Hand Bag Black,Female Bag,1,Returned,11000,10000,11000,10000,1000,Thu
ID333,26-06-2020,Tim N Schreller,Male,Harrison,Winner Sanda,Bag Pack,Male Bags,1,Sales,8500,7600,8500,7600,900,Fri
ID334,27-06-2020,Therese Q Belren,Male,Holbrook,Peter Pan,Foot Ball Boots Men,Men Shoes,2,Returned,8500,7600,17000,15200,1800,Sat
ID335,28-06-2020,Susann A Faurett,Male,Freeport,Farida Ibrahim,Canvas Shoes,Men Shoes,3,Sales,13200,12000,39600,36000,3600,Sun
ID336,29-06-2020,Bryan J Starpley,Male,Freeport,Farida Ibrahim,Wellington Boots,Women Bag,2,Sales,22000,20000,44000,40000,4000,Mon
ID337,30-06-2020,Larisa X Strruss,Male,Garden City,Felex Ada,Flip Flops,Women Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID338,01-07-2020,Adriana O Medred,Male,Harrison,Winner Sanda,Mules,Female Bag,3,Sales,22000,20000,66000,60000,6000,Wed
ID339,02-07-2020,Rick E Armrnta,Female,Holbrook,Peter Pan,Loafers,Women Bag,1,Sales,44000,40000,44000,40000,4000,Thu
ID340,03-07-2020,Garland J Verrille,Female,Freeport,Farida Ibrahim,Gladiator sandals,Women Bag,2,Sales,19800,18000,39600,36000,3600,Fri
ID341,04-07-2020,Ettie S Stirwell,Female,Freeport,Farida Ibrahim,Trainers Men,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Sat
ID342,05-07-2020,Ronnie G Gumrs,Male,Garden City,Felex Ada,Trainers Women,Women Bag,2,Sales,7700,7000,15400,14000,1400,Sun
ID343,06-07-2020,Shirley H Metrler,Male,Harrison,Winner Sanda,Military Boots Women,Women Bag,4,Sales,11000,10000,44000,40000,4000,Mon
ID344,07-07-2020,Ahmed V Leare,Male,Holbrook,Peter Pan,Court Shoes,Women Bag,1,Sales,13200,12000,13200,12000,1200,Tue
ID345,08-07-2020,Albert Z Dunrord,Male,Freeport,Farida Ibrahim,Brogues,Women Bag,2,Sales,9950,9000,19900,18000,1900,Wed
ID346,07-07-2020,Erin L Jasrin,Female,Freeport,Farida Ibrahim,Shoe Bag,Female Bag,2,Sales,7700,7000,15400,14000,1400,Tue
ID347,10-07-2020,Raphael W Kelrner,Male,Garden City,Felex Ada,Heels,Women Bag,4,Sales,11000,10000,44000,40000,4000,Fri
ID348,11-07-2020,Man W Bear,Male,Harrison,Winner Sanda,Calf Boots Men,Men Shoes,1,Sales,13200,12000,13200,12000,1200,Sat
ID349,12-07-2020,Nikia Z Thrrsher,Male,Holbrook,Peter Pan,Foot Ball Boots Women,Women Bag,2,Sales,9950,9000,19900,18000,1900,Sun
ID350,13-07-2020,Cedrick M Corrle,Male,Freeport,Farida Ibrahim,Leader Hand Bag White,Female Bag,30,Sales,11000,10000,330000,300000,30000,Mon
ID351,14-07-2020,Chi S Clorton,Male,Freeport,Farida Ibrahim,Leader Hand Bag Black,Female Bag,1,Sales,11000,10000,11000,10000,1000,Tue
ID352,15-07-2020,Carl M Padrock,Male,Garden City,Felex Ada,Bag Pack,Male Bags,1,Sales,7700,7000,7700,7000,700,Wed
ID353,16-07-2020,Nestor T Venrura,Male,Harrison,Winner Sanda,Foot Ball Boots Men,Men Shoes,2,Sales,9950,9000,19900,18000,1900,Thu
ID354,17-07-2020,Salvatore J Linrell,Male,Holbrook,Peter Pan,Canvas Shoes,Men Shoes,2,Sales,19800,18000,39600,36000,3600,Fri
ID355,18-07-2020,Phil T Urera,Male,Freeport,Farida Ibrahim,Wellington Boots,Women Bag,1,Sales,44000,40000,44000,40000,4000,Sat
ID356,17-07-2020,Buford Q Giarcola,Male,Freeport,Farida Ibrahim,Flip Flops,Women Bag,20,Sales,13200,12000,264000,240000,24000,Fri
ID357,20-07-2020,Garland Z Learell,Male,Garden City,Felex Ada,Mules,Female Bag,2,Sales,13000,12000,26000,24000,2000,Mon
ID358,21-07-2020,Fe A Schrock,Male,Harrison,Winner Sanda,Loafers,Women Bag,2,Sales,6700,5000,13400,10000,3400,Tue
ID359,22-07-2020,Dustin Y Espry,Male,Holbrook,Peter Pan,Gladiator sandals,Women Bag,1,Sales,6700,5001,6700,5001,1699,Wed
ID360,23-07-2020,Tinisha V Vinre,Female,Freeport,Farida Ibrahim,Trainers Men,Men Shoes,1,Sales,6700,5002,6700,5002,1698,Thu
ID361,24-07-2020,Isis F Hasr,Female,Freeport,Farida Ibrahim,Trainers Women,Women Bag,2,Sales,6700,5000,13400,10000,3400,Fri
ID362,25-07-2020,Hai Y Ardrn,Female,Garden City,Felex Ada,Military Boots Women,Women Bag,2,Sales,6700,5001,13400,10002,3398,Sat
ID363,26-07-2020,Gerardo Q Berren,Male,Harrison,Winner Sanda,Court Shoes,Women Bag,1,Sales,6700,5002,6700,5002,1698,Sun
